CellID,cell_x,cell_y,death_time,Mode
568,1065.492529,637.2316093,200,necrosis
569,1052.593104,620.4623564,650,necrosis
570,1016.474713,574.0244254,610,necrosis
571,999.70546,540.4859197,370,necrosis
572,1011.314943,531.4563219,350,necrosis
573,993.2557473,518.5568967,340,necrosis
574,1010.025,510.8172415,330,necrosis
575,1030.664081,519.8468392,310,necrosis
576,1042.273563,545.6456898,330,necrosis
577,1070.652299,575.3143679,250,necrosis
578,1068.072414,597.2433909,290,necrosis
579,1080.971839,603.6931036,260,necrosis
580,1080.971839,617.8824714,320,necrosis
581,1095.161207,623.0422415,310,necrosis
582,1086.131609,637.2316093,380,necrosis
583,1109.350575,646.261207,320,necrosis
584,1106.77069,614.0126438,320,necrosis
585,1039.693678,506.9474139,300,necrosis
586,1048.723276,496.6278737,290,necrosis
587,1031.954023,495.3379311,310,necrosis
588,1017.764655,500.4977013,320,necrosis
589,1021.634483,481.1485633,300,necrosis
590,999.70546,497.9178162,320,necrosis
591,990.6758623,486.3083334,310,necrosis
592,998.4155174,472.1189656,290,necrosis
593,979.0663795,478.5686783,330,necrosis
594,962.2971266,478.5686783,360,necrosis
595,945.5278738,479.8586208,370,necrosis
